movieId|title|year|overview|cover_url|genresAdventure|Animation|Children|Comedy|Fantasy|Romance|Drama|Action|Thriller|Horror|Crime|Mystery|Sci-Fi|Musical|Documentary|War|IMAX|Western|Film-Noir|(no genres listed)
102|Mr. Wrong|1996|"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature."|https://m.media-amazon.com/images/M/MV5BNmFjY2QzMmEtNjY4ZC00ODVjLTllYTYtMDRmNDBmZTI0MDhlXkEyXkFqcGdeQXVyMTYyMTc3OTkz._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
104|Happy Gilmore|1996|"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image."|https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
107|Muppet Treasure Island|1996|"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted."|https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._UX512.jpg|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
108|Catwalk|1996|"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York."|https://m.media-amazon.com/images/M/MV5BOWE1ZDQ0ZjQtMzA4NC00NzhjLTkxYjYtYWEwODBmOWE0NjJkXkEyXkFqcGdeQXVyMjE5MjEyNjM@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
110|Braveheart|1995|"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule."|https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._UX512.jpg|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
111|Taxi Driver|1976|"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process."|https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
113|Before and After|1996|"Two parents deal with the effects when their son is accused of murdering his girlfriend."|https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0
116|Anne Frank Remembered|1995|"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift"|https://m.media-amazon.com/images/M/MV5BNGZjNzg2MzMtNzJiZi00YTMxLWEwNGMtZGI0ODBiN2RmMGRiXkEyXkFqcGdeQXVyMzExODEzNDA@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
118|If Lucy Fell|1996|"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge."|https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
122|Boomerang|1992|"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill."|https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
128|Jupiter's Wife|1994|"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past., - Written by James Meek"|https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
132|Jade|1995|"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case."|https://m.media-amazon.com/images/M/MV5BNGEzMWNmYWItZWVmYy00OGNhLThjMDUtNGRmY2I0NmEzOTg5XkEyXkFqcGdeQXVyMTA5ODkyODQz._UX512.jpg|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
135|Down Periscope|1996|"Bumbling Navy lieutenant Tom Dodge has been given one last chance to clean up his record. But Admiral Graham, his nemesis, assigns Dodge to the Stingray, a submarine that can barely keep afloat. To add insult to injury, the Stingray is to be the enemy flagship in the upcoming war games â¦ and to make matters even worse, Dodge's crew is a band of idiots even more incompetent that he is!"|https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
149|Amateur|1994|"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography."|https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
150|Apollo 13|1995|"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy."|https://m.media-amazon.com/images/M/MV5BMjc4MzZlNmQtN2ZlOS00OGQzLWI5YjEtNDQ2YmZlN2FjNTIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._UX512.jpg|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0
151|Rob Roy|1995|"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour."|https://m.media-amazon.com/images/M/MV5BMTlmYzBiOGQtNmMwMS00NmU5LTgxODQtN2FiMGNmYTBlYzllXkEyXkFqcGdeQXVyMTUzMDUzNTI3._UX512.jpg|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0
153|Batman Forever|1995|"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin."|https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._UX512.jpg|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
155|Beyond Rangoon|1995|"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing."|https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
156|Blue in the Face|1995|"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram."|https://m.media-amazon.com/images/M/MV5BYzlkYTMwYWYtOGFiMy00N2U3LThkYTMtYWEyZWY5MTIyY2E4XkEyXkFqcGdeQXVyMjQwMjk0NjI@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
157|Canadian Bacon|1995|"Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the publicâs opinion of him up during election time. Canadian Bacon is actor John Candyâs last film."|https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
158|Casper|1995|"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's the friendliest ghost you know. But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all fleshies away."|https://m.media-amazon.com/images/M/MV5BMjA1OTk3MzAzN15BMl5BanBnXkFtZTcwMDUxMTk0Mw@@._UX512.jpg|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
159|Clockers|1995|"Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little.When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney."|https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0
160|Congo|1995|"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes."|https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|1|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
161|Crimson Tide|1995|"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so."|https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0
162|Crumb|1994|"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind."|https://m.media-amazon.com/images/M/MV5BNmQ5ZjEyMWItYzFjOC00YzQxLTk2ZTYtMWQzNTg1MWY2NmI3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
163|Desperado|1995|"A gunslinger is embroiled in a war with a local drug runner."|https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0
164|Devil in a Blue Dress|1995|"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head."|https://m.media-amazon.com/images/M/MV5BMmFjZjllZTQtZjQ0ZS00Y2M1LWI1NjYtYjQ2YzczOTQyMjJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._UX512.jpg|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|1|0
165|Die Hard: With a Vengeance|1995|"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new partner -- and his beloved city -- in a deadly game that demands their concentration."|https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0
168|First Knight|1995|"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love."|https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._UX512.jpg|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
170|Hackers|1995|"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus."|https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|1|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0
171|Jeffrey|1995|"Jeffery, a young gay man in New York, decides that sex is too much and decided to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth the danger of a boyfriend dying."|https://m.media-amazon.com/images/M/MV5BMWM0ODdjOWEtOTJhYy00NmQ0LThmOTctMDNmZTEwNzA5MGM1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
172|Johnny Mnemonic|1995|"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.  In a dystopian 2021, Johnny (Keanu Reeves) is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits - and will kill him if the data is not removed in time - but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life."|https://m.media-amazon.com/images/M/MV5BNmY0YzU5OGUtOTk2NC00MjE1LTkyZDMtYTBmYTdjODVkNWM4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._UX512.jpg|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
173|Judge Dredd|1995|"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes."|https://m.media-amazon.com/images/M/MV5BMmNlMDQ0ZmMtNzNmYi00ZDNkLTk4ZGYtOTViNzY4YzNlZDA4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0
174|Jury Duty|1995|"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does everything he can to prolong the trial and deliberations and make the sequestration more comfortable for himself."|https://m.media-amazon.com/images/M/MV5BOGI4NjI2YzMtMWYzNS00OTI4LTkwM2MtZTEzNDU2MDhhNTY0XkEyXkFqcGdeQXVyMTQzNTA5MzYz._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
175|Kids|1995|"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of safe sex is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him."|https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
176|Living in Oblivion|1995|"Film about filmmaking. It takes place during one day on set of non-budget movie. Ultimate tribute to all independent filmmakers."|https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
177|Lord of Illusions|1995|"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier."|https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._UX512.jpg|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
178|Love & Human Remains|1993|"Dreary urban landscape of an anonymous Canadian city. Dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on roommates David, a gay waiter who has has given up on his acting career, and Candy, a book reviewer who is also David's ex-lover. David and Candy's lives are entangled with those of David's friends and Candy's dates."|https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
